,Code,Latitude,Longitude,Elevation,Name,Time Range,Time
1579,USC00502019,64.05,-145.5167,335.3,CLEARWATER,1964-1994,30 years
1580,USC00502107,64.8603,-147.8483,182.0,COLLEGE_OBSY,1948-2021,73 years
1581,USC00502112,64.925,-147.8803,298.1,COLLEGE_5_NW,1976-2013,37 years
1582,USC00502126,70.4322,-150.4094,1.5,COLVILLE_VILLAGE,1996-2019,23 years
1583,USC00502144,60.3925,-149.6661,153.9,COOPER_LAKE_PROJECT,1958-2003,45 years
1584,USC00502149,60.4875,-149.968,114.3,COOPER_LANDING_5_W,1975-2014,39 years
1585,USC00502156,61.9667,-145.3167,304.8,COPPER_CTR,1902-1982,80 years
1586,USC00502173,60.5561,-145.7531,7.6,CORDOVA_NORTH,1955-2019,64 years
1587,USC00502247,61.8667,-158.1,61.0,CROOKED_CREEK,1939-1974,35 years
1588,USC00502339,64.1172,-145.7511,322.8,DELTA_6N,1996-2021,25 years
1589,USC00502350,64.0839,-145.6136,323.1,DELTA_5_NE,1994-2015,21 years
1590,USC00502352,63.9647,-145.105,342.9,DELTA_JUNCTION_20SE,1980-2021,41 years
1591,USC00502568,63.6772,-144.6011,411.5,DRY_CREEK,1996-2021,25 years
1592,USC00502607,64.7856,-141.2036,259.1,EAGLE,1899-2021,122 years
1593,USC00502645,61.3192,-149.5436,172.8,EAGLE_RVR_GAKONA_CIR,2003-2021,18 years
1594,USC00502656,61.2967,-149.44,151.8,EAGLE_RIVER_5_SE,1989-2021,32 years
1595,USC00502707,64.6667,-147.1,166.7,EIELSON_FLD,1946-2011,65 years
1596,USC00502717,61.45,-149.3333,9.1,EKLUTNA,1941-1954,13 years
1597,USC00502725,61.4,-149.15,267.9,EKLUTNA_LAKE,1946-1976,30 years
1598,USC00502730,61.4667,-149.1667,11.6,EKLUTNA_PROJECT,1952-1991,39 years
1599,USC00502737,61.4494,-149.3231,195.1,EKLUTNA_WTP,2001-2021,20 years
1600,USC00502870,64.8464,-148.0256,199.6,ESTER,2003-2021,18 years
1601,USC00502871,64.9111,-147.9242,192.0,ESTER_5NE,1997-2021,24 years
1602,USC00502952,61.95,-147.1667,1018.9,EUREKA,1954-1968,14 years
1603,USC00502965,64.8172,-147.8739,130.1,FAIRBANKS_AP_2,1929-2019,90 years
1604,USC00502970,64.8342,-147.7911,134.1,FAIRBANKS_MIDTOWN,1997-2013,16 years
1605,USC00503009,62.5422,-153.6206,323.1,FAREWELL_LAKE,1985-2009,24 years
1606,USC00503085,62.45,-158.0,99.1,FLAT,1932-1961,29 years
1607,USC00503160,65.0033,-147.3408,494.1,FT_KNOX_MINE,2000-2021,21 years
1608,USC00503162,61.1,-146.45,9999.0,FORT_LISCUM,1900-1915,15 years
1609,USC00503163,61.2272,-149.6503,143.3,FT_RICHARDSON_WTP,1990-2021,31 years
1610,USC00503165,66.5664,-145.2655,133.5,FORT_YUKON_2,1917-2013,96 years
1611,USC00503181,64.9592,-147.6261,236.2,FOX_2SE,1999-2021,22 years
1612,USC00503205,62.3,-145.3,445.0,GAKONA_1_N,1971-1989,18 years
1613,USC00503212,64.7408,-156.8756,46.3,GALENA,1973-2021,48 years
1614,USC00503275,64.9767,-147.5211,288.0,GILMORE_CREEK,1963-2021,58 years
1615,USC00503299,61.1,-149.6936,671.2,GLEN_ALPS,1971-2016,45 years
1616,USC00503304,62.1086,-145.5328,421.5,GLENNALLEN_KCAM,1966-2021,55 years
1617,USC00503573,61.9872,-152.0758,304.8,HAYES_RIVER,1980-2010,30 years
1618,USC00503585,63.8675,-148.9942,431.9,HEALY,1976-2017,41 years
1619,USC00503655,62.1833,-159.7667,6.1,HOLY_CROSS,1893-1974,81 years
1620,USC00503720,60.8983,-149.6286,54.9,HOPE,1979-2012,33 years
1621,USC00503765,66.0667,-154.2333,166.1,HUGHES,1941-1970,29 years
1622,USC00503910,65.9833,-153.6833,371.9,INDIAN_MTN,1966-1984,18 years
1623,USC00504425,60.3667,-151.3833,21.3,KASILOF_3_NW,1925-1997,72 years
1624,USC00504550,60.6692,-151.3228,38.4,KENAI_9N,1983-2007,24 years
1625,USC00504555,61.4833,-142.8833,673.9,KENNECOTT,1906-1947,41 years
1626,USC00504621,64.9156,-148.2711,487.7,KEYSTONE_RIDGE,1996-2021,25 years
1627,USC00504964,66.9,-156.8667,42.7,KOBUK,1953-1979,26 years
1628,USC00504971,64.1942,-149.4314,243.8,KOBE_HILL,2000-2012,12 years
1629,USC00505051,67.25,-162.8,9.1,KOTZEBUE_25_N,1982-1995,13 years
1630,USC00505136,70.3289,-149.6114,19.5,KUPARUK,1974-2021,47 years
1631,USC00505318,64.8333,-147.6,139.9,LADD_AFB,1943-1960,17 years
1632,USC00505397,62.4528,-146.6789,723.9,LAKE_SUSITNA,1990-2003,13 years
1633,USC00505454,60.05,-147.9,14.9,LATOUCHE,1917-1959,42 years
1634,USC00505464,61.6267,-149.0364,223.4,LAZY_MTN,1984-2021,37 years
1635,USC00505534,65.5225,-148.5497,197.8,LIVENGOOD_DOT,1933-2006,73 years
1636,USC00505604,60.5181,-148.093,17.4,MAIN_BAY,1982-2021,39 years
1637,USC00505607,62.9861,-144.4792,922.0,MANKOMEN_LAKE,1965-2008,43 years
1638,USC00505644,64.9989,-150.638,82.9,MANLEY_HOT_SPRINGS,1909-2014,105 years
1639,USC00505721,61.5333,-149.0833,54.9,MATANUSKA_VALLEY_2,1941-1953,12 years
1640,USC00505731,61.6167,-149.1,67.1,MATANUSKA_VALLEY_12,1941-1954,13 years
1641,USC00505733,61.5664,-149.2542,52.4,MATANUSKA_EXPERIMENT_FARM,1917-2021,104 years
1642,USC00505757,61.4181,-142.9961,381.0,MCCARTHY_3_SW,1984-2015,31 years
1643,USC00505778,63.7175,-148.9692,630.9,MCKINLEY_PARK,1923-2021,98 years
1644,USC00505880,65.2222,-147.1667,292.6,MILE_42_STEESE,1996-2013,17 years
1645,USC00505881,63.9033,-152.2817,312.4,MINCHUMINA,1945-2021,76 years
1646,USC00505883,61.4253,-149.4075,123.4,MIRROR_LAKE_SCOUT_CAMP,1985-2004,19 years
1647,USC00505894,60.5028,-149.4261,150.0,MOOSE_PASS_3_NW,1941-2021,80 years
1648,USC00506147,62.3978,-142.9967,890.0,NABESNA,1966-2014,48 years
1649,USC00506581,64.7581,-147.3253,144.8,NORTH_POLE,1968-2021,53 years
1650,USC00506656,64.7186,-158.1022,34.1,NULATO,1917-1944,27 years
1651,USC00506727,60.3833,-166.2,15.8,NUNIVAK,1923-1973,50 years
1652,USC00506760,61.0,-159.9833,136.9,NYAC,1926-1963,37 years
1653,USC00506777,61.8,-144.9833,402.3,OLD_EDGERTON,1970-1996,26 years
1654,USC00506870,61.5889,-149.0992,65.8,PALMER_JOB_CORPS,1948-2021,73 years
1655,USC00506871,61.6167,-149.1,67.1,PALMER_1_N,1954-1977,23 years
1656,USC00507095,63.05,-145.45,822.0,PAXSON,1914-1968,54 years
1657,USC00507097,63.0322,-145.4983,823.0,PAXSON,1975-2010,35 years
1658,USC00507105,62.95,-145.5,839.1,PAXSON_RIVER,1968-1979,11 years
1659,USC00507352,61.5333,-149.0833,20.4,PLANT_MATERIALS_CTR,1975-1994,19 years
1660,USC00507442,69.75,-163.05,0.0,POINT_LAY,1941-2005,64 years
1661,USC00507444,61.4169,-150.0819,48.8,POINT_MACKENZIE,1981-2015,34 years
1662,USC00507513,62.6211,-141.0061,576.7,PORT_ALCAN,1985-2021,36 years
1663,USC00507570,60.2036,-154.3164,79.2,PORT_ALSWORTH,1960-2021,61 years
1664,USC00507669,65.25,-166.8667,3.7,PORT_CLARENCE,1895-1995,100 years
1665,USC00507738,60.0503,-148.0672,12.2,PORT_SAN_JUAN,1980-2021,41 years
1666,USC00507780,70.25,-148.3333,22.9,PRUDHOE_BAY,1968-1999,31 years
1667,USC00507783,62.0911,-152.735,566.3,PUNTILLA,1942-2021,79 years
1668,USC00507891,65.5,-150.25,116.1,RAMPART,1900-1933,33 years
1669,USC00507977,64.2833,-146.3333,271.0,RICHARDSON,1917-1971,54 years
1670,USC00508054,61.7833,-161.3167,15.2,RUSSIAN_MISSION,1928-1987,59 years
1671,USC00508105,62.0528,-163.1711,94.8,ST_MARYS,1967-2005,38 years
1672,USC00508114,63.4833,-162.0167,14.9,ST_MICHAEL,1899-1933,34 years
1673,USC00508140,64.4942,-146.9767,207.3,SALCHA,1919-2010,91 years
1674,USC00508239,63.6936,-170.4808,16.2,SAVOONGA,1929-2005,76 years
1675,USC00508375,60.1883,-149.6275,129.2,SEWARD_8_NW,1983-2016,33 years
1676,USC00508377,60.3539,-149.3483,157.9,SEWARD_19N,1986-2014,28 years
1677,USC00508437,66.25,-166.0667,3.0,SHISHMAREF,1919-2005,86 years
1678,USC00508470,61.5175,-144.1914,365.8,SILVER_LAKE,1993-2006,13 years
1679,USC00508547,62.7089,-143.9808,668.1,SLANA,1957-2007,50 years
1680,USC00508594,62.0303,-146.6931,704.7,SNOWSHOE_LAKE,1963-2011,48 years
1681,USC00508612,60.4667,-151.0333,34.1,SOLDOTNA,1962-2005,43 years
1682,USC00508615,60.4194,-151.1336,54.9,SOLDOTNA_5SSW,2004-2021,17 years
1683,USC00508625,62.5333,-145.5167,597.4,SOURDOUGH_1_N,1971-1996,25 years
1684,USC00508666,61.1,-155.55,481.6,SPARREVOHN,1953-2005,52 years
1685,USC00508882,61.3333,-150.6667,9999.0,SUSITNA,1933-1947,14 years
1686,USC00508915,61.7139,-148.9089,167.6,SUTTON_1_W,1978-2011,33 years
1687,USC00508945,61.8167,-147.55,798.6,TAHNETA_PASS,1978-2000,22 years
1688,USC00509015,65.1667,-152.1,60.4,TANANA,1882-2013,131 years
1689,USC00509102,65.2608,-166.3595,6.1,TELLER,1925-1963,38 years
1690,USC00509313,63.3336,-143.0372,495.3,TOK,1954-2017,63 years
1691,USC00509385,61.6511,-145.1703,481.3,TONSINA,1907-2014,107 years
1692,USC00509410,63.4333,-145.7667,734.9,TRIMS_CAMP,1953-1979,26 years
1693,USC00509421,60.55,-150.5333,99.1,TRI_NAL_ACRES,1971-1987,16 years
1694,USC00509489,64.8656,-146.9542,184.4,TWO_RIVERS,1992-2015,23 years
1695,USC00509641,64.8569,-147.8611,144.8,UNIVERSITY_EXP_STN,1904-2021,117 years
1696,USC00509747,60.7986,-148.0872,10.7,WALLY_NOERENBERG_HATCH,2002-2020,18 years
1697,USC00509759,61.5333,-149.4333,15.2,WASILLA_3_S,1944-1999,55 years
1698,USC00509765,61.6167,-149.4,152.4,WASILLA_2_NE,1968-1984,16 years
1699,USC00509790,61.7067,-149.9978,82.3,WHITES_CROSSING,1971-2009,38 years
1700,USC00509793,64.1539,-145.8894,303.3,WHITESTONE_FARMS,2009-2021,12 years
1701,USC00509798,64.6833,-163.4,6.1,WHITE_MTN,1922-1990,68 years
1702,USC00509829,60.7764,-148.6858,18.3,WHITTIER,1942-2011,69 years
1703,USC00509861,61.7481,-150.0542,62.5,WILLOW_WEST,1960-2010,50 years
1704,USC00509869,67.4192,-150.1069,349.6,WISEMAN,1919-2021,102 years
1705,USC00509891,64.7803,-147.275,146.3,WOODSMOKE,2005-2021,16 years
1706,USR0000AALC,62.8167,-141.4667,548.6,ALCAN_HWY_MI_1244_ALASKA,1990-2021,31 years
1707,USR0000AANG,65.02,-146.22799999999998,335.3,ANGEL_CREEK_ALASKA,1999-2018,19 years
1708,USR0000ABCK,65.5847,-144.3636,259.1,BIRCH_CREEK_ALASKA,1998-2021,23 years
1709,USR0000ABER,60.1186,-143.2833,22.9,BERING_GLACIER_ALASKA,1998-2015,17 years
1710,USR0000ABEV,66.2667,-146.5167,147.2,BEAVER_WBQ_ALASKA,1990-2021,31 years
1711,USR0000ABNT,61.9358,-150.9858,45.7,BENTALIT_ALASKA,1999-2021,22 years
1712,USR0000ABRO,60.4833,-149.7667,190.5,BROADVIEW_ALASKA,1989-2021,32 years
1713,USR0000ACCR,65.1892,-147.5003,480.1,CARIBOU_PEAK_ALASKA,1990-2021,31 years
1714,USR0000ACHA,65.0167,-148.5833,442.0,CHATANIKA_ALASKA,1990-2021,31 years
1715,USR0000ACHI,62.1333,-142.0833,1011.3,CHISANA_ALASKA,1993-2021,28 years
1716,USR0000ACHL,66.5906,-144.3411,137.2,CHALKYITSIK_ALASKA,1997-2021,24 years
1717,USR0000ACHS,62.5653,-144.6647,701.0,CHISTOCHINA_ALASKA,2001-2021,20 years
1718,USR0000ACHT,61.5319,-144.4397,177.1,CHITNA_ALASKA,1998-2021,23 years
1719,USR0000ACKN,64.06,-141.9294,871.7,CHICKEN_ALASKA,1998-2021,23 years
1720,USR0000ACOT,65.3458,-155.9361,399.3,COTTONWOOD_ALASKA,1991-2021,30 years
1721,USR0000AEAG,64.7761,-141.1619,268.2,EAGLE_ALASKA,1992-2021,29 years
1722,USR0000AFAI,64.8367,-147.615,138.4,FAIRBANKS_ALASKA,1931-2021,90 years
1723,USR0000AFAR,63.7233,-154.0767,236.2,FAREWELL_ALASKA,1996-2021,25 years
1724,USR0000AFLT,62.8228,-156.6139,451.1,FLAT_ALASKA,1996-2020,24 years
1725,USR0000AGEO,63.8375,-144.3503,464.8,GEORGE_CREEK_ALASKA,1999-2021,22 years
1726,USR0000AGOP,64.2381,-145.2669,463.3,GOODPASTURE_ALASKA,1996-2021,25 years
1727,USR0000AGRA,67.0333,-143.2833,259.1,GRAPHITE_LAKE_ALASKA,1991-2021,30 years
1728,USR0000AGRN,60.7275,-149.287,156.1,GRANITE_ALASKA,1997-2021,24 years
1729,USR0000AHAY,65.2017,-161.155,53.9,HAYCOCK_ALASKA,1988-2021,33 years
1730,USR0000AHEL,67.7414,-144.1225,853.4,HELMUT_MOUNTAIN_ALASKA,1988-2021,33 years
1731,USR0000AHOD,66.7417,-148.6767,327.7,HODZANA_ALASKA,1991-2021,30 years
1732,USR0000AHOG,66.2167,-155.6667,208.8,HOGATZA_RIVER_ALASKA,1988-2021,33 years
1733,USR0000AHOO,65.5858,-163.4081,472.4,HOODOO_HILL_ALASKA,1992-2018,26 years
1734,USR0000AJAT,62.6,-142.0833,701.0,JATAHMUND_LAKE_ALASKA,1990-2021,31 years
1735,USR0000AKAI,64.4256,-158.1058,33.5,KAIYUH_ALASKA,1997-2021,24 years
1736,USR0000AKAN,66.0933,-152.17,251.5,KANUTI_NWR_ALASKA,1990-2021,31 years
1737,USR0000AKAV,67.1386,-159.0436,71.6,KAVET_CREEK_ALASKA,1992-2021,29 years
1738,USR0000AKEL,67.9333,-162.3,125.6,KELLY_ALASKA,1990-2021,31 years
1739,USR0000AKEN,60.5917,-150.3167,121.9,KENAI_NWR_ALASKA,1988-2021,33 years
1740,USR0000AKIA,66.9767,-160.4375,45.7,KIANA_ALASKA,1988-2021,33 years
1741,USR0000AKIL,60.32,-160.2,582.2,KILBUCK_ALASKA,1991-2021,30 years
1742,USR0000AKLA,62.1472,-144.9281,944.9,KLAWASI_ALASKA,1991-2021,30 years
1743,USR0000AKLK,60.3667,-149.4,144.8,KENAI_LAKE_ALASKA,1989-2021,32 years
1744,USR0000AKOY,66.0083,-157.57,30.5,KOYUKUK_NWR_ALASKA,1990-2021,31 years
1745,USR0000ALIB,66.0914,-143.3672,378.3,LITTLE_BLACK_ALASKA,2003-2021,18 years
1746,USR0000ALIV,65.4236,-148.7217,137.2,LIVENGOOD_ALASKA,1998-2021,23 years
1747,USR0000ALMI,63.8933,-152.3106,225.6,LAKE_MINCHUMINA_ALASKA,1992-2021,29 years
1748,USR0000ALOS,66.0425,-147.9714,213.4,LOST_CREEK_ALASKA,2003-2021,18 years
1749,USR0000AMAY,61.3208,-142.5844,487.7,MAY_CREEK_ALASKA,1990-2021,31 years
1750,USR0000AMCK,63.6492,-151.6397,256.0,MCKINLEY_RIVER_ALASKA,1993-2021,28 years
1751,USR0000ANIN,60.0433,-151.6655,39.6,NINILCHIK_ALASKA,1995-2021,26 years
1752,USR0000ANOA,68.0708,-158.7042,300.2,NOATAK_ALASKA,1990-2021,31 years
1753,USR0000ANOR,66.8333,-154.3333,243.8,NORUTAK_LAKE_ALASKA,1990-2021,31 years
1754,USR0000APAL,60.1958,-154.32,79.2,PORT_ALSWORTH_ALASKA,1992-2021,29 years
1755,USR0000APAX,62.9453,-145.5014,813.8,PAXSON_ALASKA,1996-2021,25 years
1756,USR0000APOO,64.105,-155.5583,285.0,POORMAN_ALASKA,1988-2021,33 years
1757,USR0000APRE,65.9233,-145.03,316.4,PREACHER_CREEK_ALASKA,1993-2021,28 years
1758,USR0000AQTZ,65.4,-164.65,130.1,QUARTZ_CREEK_ALASKA,1988-2021,33 years
1759,USR0000ARAB,61.0844,-149.7283,451.1,RABBIT_CREEK_ALASKA,1993-2021,28 years
1760,USR0000AREI,61.7161,-162.665,42.7,REINDEER_RIVER_ALASKA,1993-2021,28 years
1761,USR0000AROU,64.6847,-153.94,173.7,ROUND_LAKE_ALASKA,1992-2021,29 years
1762,USR0000ASAL,66.8125,-141.62,673.6,SALMON_TROUT_ALASKA,1988-2021,33 years
1763,USR0000ASEL,66.6033,-159.1125,32.0,SELAWIK_ALASKA,1991-2021,30 years
1764,USR0000ASEV,65.9383,-149.855,250.9,SEVEN_MILE_ALASKA,1988-2021,33 years
1765,USR0000ASKI,60.4839,-150.4606,179.8,SKILAK_GUARD_STATION_ALASKA,2000-2021,21 years
1766,USR0000ASLC,64.59,-146.14,304.8,SALCHA_ALASKA,1996-2021,25 years
1767,USR0000ASTO,61.0008,-153.8958,381.0,STONEY_ALASKA,1992-2021,29 years
1768,USR0000ASTR,61.6467,-156.4333,80.8,STONEY_RIVER_ALASKA,1990-2020,30 years
1769,USR0000ASWA,60.7278,-150.8722,85.3,SWANSON_RIVER_ALASKA,1990-2021,31 years
1770,USR0000ATEL,63.44,-153.3567,198.1,TELIDA_ALASKA,1991-2021,30 years
1771,USR0000ATOK,62.9572,-143.3467,701.0,TOK_RIVER_VALLEY_ALASKA,1999-2021,22 years
1772,USR0000ATTA,64.4044,-148.4622,169.5,GOLD_KING_ALASKA,2003-2021,18 years
1773,USR0000AVUN,66.7981,-146.7158,160.0,VUNZIK_LAKE_ALASKA,1994-2021,27 years
1774,USR0000AWEI,64.315,-151.0833,320.0,WEIN_LAKE_ALASKA,1988-2021,33 years
1775,USR0000AWON,63.4903,-150.8714,646.2,WONDER_LAKE_ALASKA,1995-2021,26 years
1776,USW00025331,61.5961,-149.0917,70.1,PALMER_MUNI_AP,1997-2021,24 years
1777,USW00026401,61.25,-149.8,58.5,ELMENDORF_AFB,1949-1997,48 years
1778,USW00026403,64.85,-147.5833,148.1,LADD_AAB,1949-1960,11 years
1779,USW00026407,64.6833,-147.0833,173.1,EIELSON_FLD,1949-1970,21 years
1780,USW00026409,61.2169,-149.855,42.1,ANCHORAGE_MERRILL_FLD,1916-2021,105 years
1781,USW00026410,60.4889,-145.4511,9.4,CORDOVA_M_K_SMITH_AP,1909-2021,112 years
1782,USW00026411,64.8039,-147.8761,131.7,FAIRBANKS_INTL_AP,1922-2021,99 years
1783,USW00026412,62.9614,-141.9292,522.1,NORTHWAY_AP,1942-2021,79 years
1784,USW00026413,66.5706,-145.2342,132.0,FT_YUKON,1899-1990,91 years
1785,USW00026414,63.3333,-149.1333,734.9,SUMMIT_WSO_AP,1905-1976,71 years
1786,USW00026415,63.9944,-145.7214,389.2,BIG_DELTA_AP,1919-2021,102 years
1787,USW00026422,64.7767,-141.1483,276.8,EAGLE_AP,1998-2021,23 years
1788,USW00026425,62.1592,-145.4589,476.1,GULKANA_AP,1909-2021,112 years
1789,USW00026435,64.55,-149.0717,109.7,NENANA_MUNI_AP,1917-2021,104 years
1790,USW00026438,60.1283,-149.4167,6.7,SEWARD_AP,1908-2021,113 years
1791,USW00026439,61.8,-147.6833,694.9,SHEEP_MTN_CAA_AP,1943-1965,22 years
1792,USW00026440,63.3783,-143.3483,469.7,TANACROSS,1904-2001,97 years
1793,USW00026442,61.1303,-146.3517,29.0,VALDEZ_WSO,1909-2014,105 years
1794,USW00026445,60.0833,-142.5,8.2,YAKATAGA_AP,1943-2004,61 years
1795,USW00026451,61.1689,-150.0278,36.6,ANCHORAGE_INTL_AP,1916-2021,105 years
1796,USW00026491,61.1781,-149.9664,27.4,ANCHORAGE_LAKE_HOOD_AP,1998-2021,23 years
1797,USW00026492,60.785,-148.8389,31.4,PORTAGE_GLACIER_V_C,1998-2021,23 years
1798,USW00026494,64.9736,-147.51,347.5,FAIRBANKS_11_NE,2002-2021,19 years
1799,USW00026501,64.7367,-156.9344,46.6,GALENA_AP,1953-1970,17 years
1800,USW00026502,64.3267,-158.7417,55.2,KALTAG_AP,1998-2021,23 years
1801,USW00026508,69.3694,-152.14,81.1,UMIAT,1945-2001,56 years
1802,USW00026510,62.9575,-155.6103,101.5,MCGRATH_AP,1941-2021,80 years
1803,USW00026514,61.9772,-151.2169,45.7,SKWENTNA,1939-2016,77 years
1804,USW00026516,61.5833,-159.5333,26.2,ANIAK_AP,1921-2013,92 years
1805,USW00026519,62.5167,-153.8833,458.1,FAREWELL_FAA_AP,1942-1971,29 years
1806,USW00026523,60.5797,-151.2392,27.7,KENAI_MUNI_AP,1882-2021,139 years
1807,USW00026528,62.32,-150.095,106.7,TALKEETNA_AP,1918-2021,103 years
1808,USW00026529,65.1744,-152.1069,69.2,TANANA_CALHOUN_MEM_AP,1902-2021,119 years
1809,USW00026533,66.9161,-151.5089,195.7,BETTLES_AP,1945-2021,76 years
1810,USW00026535,66.0,-153.7,388.9,INDIAN_MTN_AFS,1953-2004,51 years
1811,USW00026536,62.9,-155.9667,293.8,TATALINA,1953-2005,52 years
1812,USW00026562,60.195,-154.3197,97.8,PORT_ALSWORTH_1_SW,2009-2021,12 years
1813,USW00026563,60.7236,-150.4483,86.0,KENAI_29_ENE,2010-2021,11 years
1814,USW00026615,60.785,-161.8292,31.1,BETHEL_AP,1923-2021,98 years
1815,USW00026616,66.8667,-162.6333,9.1,KOTZEBUE_RALPH_WEIN_AP,1897-2021,124 years
1816,USW00026617,64.5111,-165.44,4.0,NOME_MUNI_AP,1900-2021,121 years
1817,USW00026618,65.6239,-168.0992,7.6,WALES,1925-1995,70 years
1818,USW00026620,64.7,-162.05,6.1,MOSES_POINT_FAA_AP,1943-1967,24 years
1819,USW00026627,63.8833,-160.8,5.5,UNALAKLEET_FLD,1941-2013,72 years
1820,USW00026631,68.8667,-166.1333,15.8,CAPE_LISBURNE_AFS,1954-2005,51 years
1821,USW00026632,63.3167,-168.9667,9.1,NORTHEAST_CAPE,1954-1969,15 years
1822,USW00026633,61.7833,-166.0333,123.1,CAPE_ROMANZOF_AFS,1954-2005,51 years
1823,USW00026634,65.5667,-167.9167,82.0,TIN_CITY,1954-2005,51 years
1824,USW00026642,67.7317,-164.5483,3.0,KIVALINA_AP,1998-2021,23 years
1825,USW00026643,66.0689,-162.7639,6.4,DEERING_AP,1998-2020,22 years
1826,USW00026655,68.0278,-162.9211,287.1,RED_DOG_MINE_3_SSW,2010-2021,11 years
1827,USW00026703,63.7833,-171.75,8.2,GAMBELL,1936-2013,77 years
1828,USW00027401,70.1333,-143.6333,11.9,BARTER_ISLAND_WSO_AP,1947-2021,74 years
1829,USW00027406,70.1917,-148.4772,18.6,DEADHORSE_AP,1979-2021,42 years
1830,USW00027502,71.2833,-156.7814,9.4,BARROW_POST_ROGERS_AP,1901-2021,120 years
1831,USW00027503,70.6392,-159.995,9.1,WAINWRIGHT_AP,1935-2021,86 years
1832,USW00027515,70.2117,-151.0017,17.4,NUIQSUT_AP,1998-2020,22 years
1833,USW00027516,71.3214,-156.6111,4.6,BARROW_4_ENE,2002-2021,19 years
1834,XXXLT199633,62.0,-33.0,9999.0,SHIP_STATION_A,1946-1970,24 years
