,Code,Latitude,Longitude,Elevation,Name,Correlation1,Correlation2,Correlation3,Correlation4,Correlation5,Correlation6,Correlation7,Correlation8,Correlation9,Correlation10,Correlation11,Correlation12
375,FIE00143962,62.3081,27.8442,91.0,VARKAUS_KAPYKANGAS,0.47874129785453745,0.3248520498457374,0.12271846202832906,0.1491502833420546,-0.029996328716367582,0.35036363923023894,0.39911233357424825,0.4075729477691121,0.3208190271741657,0.44447782854554796,0.15450670274807105,0.16130410287414268
376,FIE00144017,62.2831,26.9831,124.0,PIEKSAMAEN_MLK_NAARAJARVI,0.5648121240776935,0.3476318434257818,0.11468927924311621,0.07695414330697439,-0.13132118517554237,0.34743776086677,0.35027792443205596,0.2769762908453772,-0.058818988340843405,0.1198269543089973,-0.058861432671717846,0.2554410151512451
377,FIE00144041,61.8919,27.8881,110.0,JUVA_PARTALA,0.0997809328543823,0.3830461811293114,0.17608134003112155,0.1616257199566234,-0.05895403914257038,-0.21257100493781567,0.25593591923717657,0.18884127705121273,0.15429753031623888,0.4364247271130751,0.4866402052843928,0.14626353270892975
378,FIE00144051,62.1733,27.8633,87.0,JOROINEN_VARKAUDEN_LENTOASEMA,0.06183784295724445,0.20160695575110238,0.11761087163162867,-0.5685832774069637,0.2896518688010961,-0.10383369552833564,0.28368645864251274,0.476378738786868,0.09418555150651779,0.47396789231497577,0.5513884458332885,0.23800012433420983
379,FIE00144057,62.3217,27.9108,83.0,VARKAUS_KOSULANNIEMI,0.4530892808825637,0.4525365734009134,0.2218654823741516,0.3949819498362263,0.18606844326070937,0.331082006883793,0.5591699146915893,0.6441380403721038,0.46577299835081815,0.41273984599589963,0.25911429383323054,0.29458475669987616
380,FIE00144062,61.5667,28.0789,146.0,PUUMALA_SORJOLA,0.3984311712262876,0.2177951666487026,0.14628918883651418,0.011469024959510238,-0.0716807008522704,0.35277910023494247,0.3232458746236807,0.34240617323452094,0.2167632853572988,0.38019661515448894,0.21692261806305502,0.067769560059005
381,FIE00144102,61.9458,28.9344,95.0,SAVONLINNA_LENTOASEMA,0.31038859785189976,0.32329597421730843,0.012586475695317723,0.05632830600040148,-0.07603769392752907,-0.07682645170033847,0.4758111783475593,0.4443141215829713,0.12800057024759692,0.3246676715741015,0.32102557364010464,0.1382744933436354
382,FIE00144116,61.8406,28.8433,155.0,SAVONLINNA_RUUNAVUORI,0.14944314249092458,0.227656998673384,-0.06953711832291147,-0.09505471982266651,-0.4677953159308888,-0.28108317388426474,0.19197382692109113,-0.3957274770389617,-0.05343674389413288,0.5094477713957666,0.34023003586862827,-0.16446988642367247
383,FIE00144121,61.5356,28.1917,125.0,PUUMALA_KIRKONKYLA,0.21789800103022572,0.1407780150839995,0.09409018712084097,0.12069838100633842,-0.3987233051314731,0.1690173533370528,0.3448901575020315,0.2914993046721598,0.3746141067765823,0.5203687528012,0.3963399719316513,-0.00044983401857628816
384,FIE00144126,62.0628,28.5692,79.0,RANTASALMI_RUKKASLUOTO,0.02679527260382017,0.38480384826857034,0.2853807706595025,0.1442351354651078,-0.09393424890569403,0.16370549688851938,0.5993837060394085,0.5603828618177406,0.21428417554765725,0.7146225417155483,0.42676275108234557,0.16824690582845775
385,FIE00144132,61.8017,29.3181,78.0,PUNKAHARJU_LAUKANSAARI,0.38023390788920963,0.40838090048092324,0.16192257184802447,0.18389640587804892,-0.09722336753000968,0.24994256354502803,0.37140518585018534,0.31990971946214547,0.23901903029048277,0.38110271519865874,0.21414330952956115,0.16664915979368886
386,FIE00144197,62.1,30.1331,104.0,KITEE_KK,0.3728649041530329,0.19069705654457633,0.2159168719234518,0.25107126983892036,-0.16377543873812075,0.2867872107098044,0.2612047728675189,0.3404958585724645,0.5017381720641598,0.07122607552123773,-0.1926874707967429,0.0747831677747842
